STC_RFS_DATE,EQPT_NAME,GOLD_ORDER_NUMBER,IC01_ID,cust_name,OCEANE_Site,OCEANE_Product_Identifier2
NULL,PHHN055,10-1317843,2281,"Mettler-Toledo AG","Mettler - Giessen","No Data Found"
"04/27/2022 14:15:36",ANKG30553,10-1334776,689068,"Otis Elevator Company",689068_CHN_Urumqi_001,"No Data Found"
NULL,SSGN30145,10-1261244,14359,"Mastercard International","14359_VNM_Thu Dau Mot City_001","No Data Found"
"05/04/2022 13:37:06",KDRS31880,,9594,"GlaxoSmithKline Services Unlimited","No Data Found","No Data Found"
"05/02/2022 15:14:15",KGVA30269,10-1381517,689068,"Otis Elevator Company",689068_CHE_Genève_001,"No Data Found"
"05/04/2022 13:37:06",KDRS31874,,9594,"GlaxoSmithKline Services Unlimited","No Data Found","No Data Found"
"04/28/2022 07:52:34",PDMM30266,10-1389723,672782,"Schenker AG",672782_SAU_Dammam_002,"No Data Found"
"05/05/2022 01:45:17",AVIE30440,10-1412346,30075,"Philip Morris International",AT-VIE-PMI,"No Data Found"
NULL,PIZM30002,10-1204073,1908,"Akzo Nobel Sourcing BV",IZR,"No Data Found"
"05/05/2022 06:19:59",ABLQ30124,10-1379083,30075,"Philip Morris International",IT-BLQ-RRP,"No Data Found"
"05/05/2022 06:19:59",ABLQ30115,10-1379083,30075,"Philip Morris International",IT-BLQ-RRP,"No Data Found"
NULL,SMAD30784,10-1364619,39398,"MASTERCARD INTERNATIONAL",39398_ESP_Madrid_007,"No Data Found"
"03/01/2021 23:00:00",KXVP30116,,689068,"Otis Elevator Company",689068_FRA_Roissy-en-France_00,"No Data Found"
"03/01/2021 23:00:00",KXVP30113,,689068,"Otis Elevator Company",689068_FRA_Roissy-en-France_00,"No Data Found"
"03/01/2021 23:00:00",KXVP30135,,689068,"Otis Elevator Company",689068_FRA_Roissy-en-France_00,"No Data Found"
"03/01/2021 23:00:00",KXVP30074,,689068,"Otis Elevator Company",689068_FRA_Roissy-en-France_00,"No Data Found"
"03/01/2021 23:00:00",KXVP30129,,689068,"Otis Elevator Company",689068_FRA_Roissy-en-France_00,"No Data Found"
"03/01/2021 23:00:00",KXVP30125,,689068,"Otis Elevator Company",689068_FRA_Roissy-en-France_00,"No Data Found"
"03/01/2021 23:00:00",KXVP30075,,689068,"Otis Elevator Company",689068_FRA_Roissy-en-France_00,"No Data Found"
"03/01/2021 23:00:00",KXVP30103,,689068,"Otis Elevator Company",689068_FRA_Roissy-en-France_00,"No Data Found"
"03/01/2021 23:00:00",KXVP30141,,689068,"Otis Elevator Company",689068_FRA_Roissy-en-France_00,"No Data Found"
"03/01/2021 23:00:00",KXVP30149,,689068,"Otis Elevator Company",689068_FRA_Roissy-en-France_00,"No Data Found"
"05/12/2022 12:52:36",AMUC30296,,683098,"Carl Zeiss AG",DEMUC01,"No Data Found"
"09/03/2020 14:38:06",PMIL30131,10-1120112,5309,"Atlas Copco Support Services NV","5309_ITA_Cinisello Balsamo_003","No Data Found"
"05/16/2022 14:24:09",KZDS30001,10-1377328,689068,"Otis Elevator Company",689068_CHE_Balerna_001,"No Data Found"
"05/16/2022 10:19:45",ABCN30528,10-1417825,1908,"Akzo Nobel Sourcing BV",ZFR,"No Data Found"
NULL,SFWI30004,10-1405117,39398,"MASTERCARD INTERNATIONAL",39398_KWT_Kuwait_00001_MIG_002,"No Data Found"
"05/17/2022 11:52:34",KZNN30452,10-1414386,1908,"Akzo Nobel Sourcing BV",HDE,"No Data Found"
"05/17/2022 11:52:34",KZNN30449,10-1414386,1908,"Akzo Nobel Sourcing BV",HDE,"No Data Found"
NULL,SIAD30021,10-1363450,39398,"MASTERCARD INTERNATIONAL",39398_USA_Ashburn_022,"No Data Found"
"05/17/2022 16:57:56",SSIN31249,10-1417335,14359,"Mastercard International",14359_SGP_Singapore_032,"No Data Found"
"05/19/2022 20:21:13",KBER1145,10-1417757,30075,"Philip Morris International",DE-BER-PMI,OBSDEBERSWI006-03
"05/19/2022 20:21:13",KBER1191,10-1417757,30075,"Philip Morris International",DE-BER-PMI,DE-BER-PMI
"05/19/2022 20:21:13",ABER011,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
"05/19/2022 20:21:13",ABER067,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
"05/19/2022 20:21:13",ABER056,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
"05/19/2022 20:21:13",ABER081,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
"05/19/2022 20:21:13",KBER1134,10-1417757,30075,"Philip Morris International",DE-BER-PMI,DE-BER-PMI
"05/19/2022 20:21:13",KBER1129,10-1417757,30075,"Philip Morris International",DE-BER-PMI,DE-BER-PMI
"05/19/2022 20:21:13",KBER1112,10-1417757,30075,"Philip Morris International",DE-BER-PMI,OBSDEBERSWI013-04
"05/19/2022 20:21:13",ABER171,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
"05/19/2022 14:05:44",KLIM30216,10-1317544,682318,"MMG Australia Limited",682318_PER_Lima_001,"No Data Found"
"05/19/2022 20:21:13",ABER164,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
"05/19/2022 20:21:13",KBER1100,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
"05/19/2022 20:21:13",KBER1052,10-1417757,30075,"Philip Morris International",DE-BER-PMI,DE-BER-PMI
"05/19/2022 20:21:13",ABER073,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
"05/19/2022 20:21:13",KBER1239,10-1417757,30075,"Philip Morris International",DE-BER-PMI,DE-BER-PMI
"05/19/2022 20:21:13",ABER037,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
"05/19/2022 20:21:13",KBER1240,10-1417757,30075,"Philip Morris International",DE-BER-PMI,DE-BER-PMI
"05/19/2022 20:21:13",KBER1235,10-1417757,30075,"Philip Morris International",DE-BER-PMI,DE-BER-PMI
"05/19/2022 14:05:44",ALIM30158,10-1317544,682318,"MMG Australia Limited",682318_PER_Lima_001,"No Data Found"
"05/19/2022 20:21:13",ABER154,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
"05/19/2022 20:21:13",KBER1045,10-1417757,30075,"Philip Morris International",DE-BER-PMI,DE-BER-PMI
"05/19/2022 20:21:13",KBER1132,10-1417757,30075,"Philip Morris International",DE-BER-PMI,DE-BER-PMI
"05/19/2022 20:21:13",KBER1116,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
"05/19/2022 20:21:13",ABER031,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
"05/19/2022 20:21:13",ABER150,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
"05/19/2022 20:21:13",KBER1207,10-1417757,30075,"Philip Morris International",DE-BER-PMI,DE-BER-PMI
"05/19/2022 20:21:13",ABER044,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
"05/19/2022 20:21:13",KBER1236,10-1417757,30075,"Philip Morris International",DE-BER-PMI,DE-BER-PMI
"05/19/2022 20:21:13",KBER1252,10-1417757,30075,"Philip Morris International",DE-BER-PMI,OBSDEBERSWI039
"05/19/2022 20:21:13",KBER1196,10-1417757,30075,"Philip Morris International",DE-BER-PMI,DE-BER-PMI
"05/19/2022 20:21:13",ABER185,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
"05/19/2022 20:21:13",ABER022,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
"05/19/2022 20:21:13",ABER024,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
"05/19/2022 20:21:13",ABER181,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
"05/19/2022 20:21:13",ABER065,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
"05/19/2022 20:21:13",ABER068,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
"05/19/2022 20:21:13",ABER003,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
"05/19/2022 20:21:13",KBER1148,10-1417757,30075,"Philip Morris International",DE-BER-PMI,DE-BER-PMI
"05/19/2022 20:21:13",ABER099,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
"05/19/2022 14:05:44",KLIM30152,10-1317544,682318,"MMG Australia Limited",682318_PER_Lima_001,"No Data Found"
"05/19/2022 20:21:13",ABER077,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
"05/19/2022 20:21:13",KBER1258,10-1417757,30075,"Philip Morris International",DE-BER-PMI,n
"05/19/2022 20:21:13",KBER1089,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
"05/20/2022 06:56:32",ADKR004,10-1320028,30075,"Philip Morris International",SN-DKR-FAC,"No Data Found"
"05/20/2022 06:56:32",ADKR033,10-1320028,30075,"Philip Morris International",SN-DKR-FAC,"No Data Found"
"05/20/2022 06:56:32",ADKR027,10-1320028,30075,"Philip Morris International",SN-DKR-FAC,"No Data Found"
"05/20/2022 12:25:16",KQEV30055,,9594,"GlaxoSmithKline Services Unlimited",GSK-FRA-RMM,"No Data Found"
"02/27/2022 23:00:00",KCHN30044,10-1326306,689068,"Otis Elevator Company",689068_CHN_Jinhua_001,"No Data Found"
"05/24/2022 17:45:43",ALON31435,,9594,"GlaxoSmithKline Services Unlimited",GSK-GBR-HLW,"No Data Found"
"05/24/2022 09:27:55",ADHF30077,,686387,"Saipem SpA","686387_ARE_Abu Dhabi_002","No Data Found"
"05/23/2022 10:06:43",ABUH30722,10-1368807,1908,"Akzo Nobel Sourcing BV",1908_ROU_Bucuresti_001,"No Data Found"
"09/26/2021 22:00:00",KBBI30003,10-1353331,689068,"Otis Elevator Company",689068_IND_Bhubaneswar_001,"No Data Found"
"05/24/2022 09:27:55",ADHF30081,,686387,"Saipem SpA","686387_ARE_Abu Dhabi_002","No Data Found"
"05/25/2022 11:01:07",KSEL30154,10-1313792,670409,"DSM Group Business Services",0615_Poseung.,"No Data Found"
NULL,PSGN30383,10-1362974,9396,"Givaudan International SA","9396_VNM_D¿ An_001","No Data Found"
"05/30/2022 13:06:48",AQYZ30076,10-1310340,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Joure_001,"No Data Found"
"05/30/2022 13:06:48",AQYZ30111,10-1310340,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Joure_001,"No Data Found"
"05/30/2022 13:06:48",AQYZ30105,10-1310340,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Joure_001,"No Data Found"
"05/30/2022 13:06:48",AQYZ30178,10-1310340,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Joure_001,"No Data Found"
"05/30/2022 13:06:48",AQYZ30071,10-1310340,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Joure_001,"No Data Found"
"05/30/2022 13:06:48",AQYZ30102,10-1310340,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Joure_001,"No Data Found"
"05/30/2022 13:06:48",KQYZ30048,10-1310340,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Joure_001,"No Data Found"
"05/30/2022 13:06:48",AQYZ30194,10-1310340,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Joure_001,"No Data Found"
"05/30/2022 13:06:48",AQYZ30192,10-1310340,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Joure_001,"No Data Found"
"05/30/2022 13:06:48",AQYZ30068,10-1310340,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Joure_001,"No Data Found"
"05/30/2022 13:06:48",AQYZ30258,10-1310340,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Joure_001,"No Data Found"
"05/30/2022 16:16:24",KKPD32282,,9594,"GlaxoSmithKline Services Unlimited","No Data Found","No Data Found"
"05/30/2022 13:06:48",KQYZ30245,10-1310340,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Joure_001,"No Data Found"
"05/30/2022 13:06:48",KQYZ30243,10-1310340,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Joure_001,"No Data Found"
"05/30/2022 13:06:48",AQYZ30091,10-1310340,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Joure_001,"No Data Found"
"05/30/2022 13:06:48",AQYZ30189,10-1310340,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Joure_001,"No Data Found"
NULL,SXET30004,10-1360933,14359,"Mastercard International",14359_DEU_Rheinstetten_001,"No Data Found"
"05/30/2022 13:06:48",AQYZ30126,10-1310340,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Joure_001,"No Data Found"
"05/30/2022 13:06:48",AQYZ30070,10-1310340,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Joure_001,"No Data Found"
"05/30/2022 13:06:48",KQYZ30150,10-1310340,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Joure_001,"No Data Found"
"05/30/2022 13:06:48",AQYZ30188,10-1310340,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Joure_001,"No Data Found"
"05/30/2022 13:06:48",KQYZ30173,10-1310340,682990,"KONINKLIJKE DOUWE EGBERTS BV","No Data Found","No Data Found"
"06/01/2022 14:43:40",AUTC30283,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",KUTC30449,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30741,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30787,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:06:03",KMOW30552,10-1368989,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_RUS_Mit'kino_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30767,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",KUTC30465,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV","No Data Found","No Data Found"
"06/01/2022 14:43:40",KUTC30419,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30400,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30717,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30734,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30300,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30292,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",KUTC30450,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30409,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",KUTC30441,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30285,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30341,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30297,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30305,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30274,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30367,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30311,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30683,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30303,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30731,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30356,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30282,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30298,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30665,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30387,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30355,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",KUTC30470,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV","No Data Found","No Data Found"
"06/01/2022 14:43:40",AUTC30393,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:06:03",AMOW30553,10-1368989,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_RUS_Mit'kino_001,"No Data Found"
"06/01/2022 14:43:40",KUTC30446,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30768,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30640,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30788,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",KUTC30438,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30299,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30746,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",KUTC30270,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV","No Data Found","No Data Found"
"06/01/2022 14:43:40",AUTC30326,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30648,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",KUTC30424,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30358,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",KUTC30457,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30716,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30340,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30347,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30396,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30301,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/02/2022 13:51:25",ABCN30455,10-1289138,1908,"Akzo Nobel Sourcing BV",ZFR,"No Data Found"
"06/02/2022 13:51:25",KBCN30404,10-1289138,1908,"Akzo Nobel Sourcing BV",ZFR,"No Data Found"
"06/02/2022 13:51:25",ABCN30426,10-1289138,1908,"Akzo Nobel Sourcing BV",ZFR,"No Data Found"
"06/02/2022 13:51:25",ABCN30441,10-1289138,1908,"Akzo Nobel Sourcing BV",ZFR,"No Data Found"
"06/02/2022 13:51:25",KBCN30411,10-1289138,1908,"Akzo Nobel Sourcing BV",ZFR,"No Data Found"
"06/02/2022 13:51:25",ABCN30472,10-1289138,1908,"Akzo Nobel Sourcing BV",ZFR,"No Data Found"
"06/02/2022 13:51:25",KBCN30391,10-1289138,1908,"Akzo Nobel Sourcing BV",ZFR,"No Data Found"
"06/02/2022 13:51:25",ABCN30378,10-1289138,1908,"Akzo Nobel Sourcing BV",ZFR,"No Data Found"
"06/02/2022 13:51:25",ABCN30373,10-1289138,1908,"Akzo Nobel Sourcing BV",ZFR,"No Data Found"
"06/02/2022 13:51:25",KBCN30422,10-1289138,1908,"Akzo Nobel Sourcing BV",ZFR,"No Data Found"
"06/02/2022 13:51:25",KBCN30385,10-1289138,1908,"Akzo Nobel Sourcing BV",ZFR,"No Data Found"
"06/02/2022 13:51:25",KBCN30401,10-1289138,1908,"Akzo Nobel Sourcing BV",ZFR,"No Data Found"
"06/02/2022 13:51:25",ABCN30483,10-1289138,1908,"Akzo Nobel Sourcing BV",ZFR,"No Data Found"
"06/02/2022 13:51:25",KBCN30389,10-1289138,1908,"Akzo Nobel Sourcing BV",ZFR,"No Data Found"
"06/02/2022 13:51:25",ABCN30474,10-1289138,1908,"Akzo Nobel Sourcing BV",ZFR,"No Data Found"
"06/02/2022 13:51:25",ABCN30477,10-1289138,1908,"Akzo Nobel Sourcing BV",ZFR,"No Data Found"
"06/02/2022 13:51:25",ABCN30462,10-1289138,1908,"Akzo Nobel Sourcing BV",ZFR,"No Data Found"
"06/02/2022 13:51:25",KBCN30386,10-1289138,1908,"Akzo Nobel Sourcing BV",ZFR,"No Data Found"
"05/05/2022 11:29:44",KBOG1097,10-1364072,30075,"Philip Morris International",30075_COL_Bogota_00004,"No Data Found"
"06/02/2022 15:46:28",AQCB30056,10-1377305,689068,"Otis Elevator Company",689068_JPN_Shibayama_001,"No Data Found"
"06/02/2022 15:46:28",KQCB30059,10-1377305,689068,"Otis Elevator Company",689068_JPN_Shibayama_001,"No Data Found"
"06/02/2022 15:49:43",KPUS30010,10-1377951,689068,"Otis Elevator Company",689068_KOR_Daedong-ro_001,"No Data Found"
"05/05/2022 11:29:44",ABOG30179,10-1364072,30075,"Philip Morris International",30075_COL_Bogota_00004,"No Data Found"
"06/01/2022 10:16:36",KAOI30009,10-1296016,686387,"Saipem SpA","686387_ITA_Zona Industriale Be","No Data Found"
"06/01/2022 10:16:36",AAOI30046,10-1296016,686387,"Saipem SpA","686387_ITA_Zona Industriale Be","No Data Found"
"06/01/2022 10:16:36",KAOI30010,10-1296016,686387,"Saipem SpA","686387_ITA_Zona Industriale Be","No Data Found"
"06/02/2022 11:18:32",ADUB30065,10-1419074,1908,"Akzo Nobel Sourcing BV","No Data Found","No Data Found"
"06/06/2022 06:41:19",KLME30353,,9594,"GlaxoSmithKline Services Unlimited","No Data Found","No Data Found"
"06/01/2022 10:16:36",AAOI30034,10-1296016,686387,"Saipem SpA","686387_ITA_Zona Industriale Be","No Data Found"
"06/01/2022 10:16:36",AAOI30033,10-1296016,686387,"Saipem SpA","686387_ITA_Zona Industriale Be","No Data Found"
"06/06/2022 06:41:19",KLME30345,,9594,"GlaxoSmithKline Services Unlimited","No Data Found","No Data Found"
"06/06/2022 06:41:19",KLME30348,,9594,"GlaxoSmithKline Services Unlimited","No Data Found","No Data Found"
"06/01/2022 10:16:36",AAOI30043,10-1296016,686387,"Saipem SpA","686387_ITA_Zona Industriale Be","No Data Found"
"06/01/2022 10:16:36",AAOI30075,10-1296016,686387,"Saipem SpA","686387_ITA_Zona Industriale Be","No Data Found"
"06/02/2022 11:18:32",ADUB30070,10-1419074,1908,"Akzo Nobel Sourcing BV",DUB-,"No Data Found"
"06/06/2022 15:56:36",PLEJ30019,10-1400638,672782,"Schenker AG",672782_DEU_Leipzig_004,"No Data Found"
"06/01/2022 10:16:36",KAOI30008,10-1296016,686387,"Saipem SpA","686387_ITA_Zona Industriale Be","No Data Found"
"06/01/2022 10:16:36",AAOI30028,10-1296016,686387,"Saipem SpA","686387_ITA_Zona Industriale Be","No Data Found"
"12/13/2021 10:25:19",KIAH30008,10-1321213,686387,"Saipem SpA",686387_USA_Houston_003,"No Data Found"
"06/01/2022 10:16:36",KAOI30018,10-1296016,686387,"Saipem SpA","686387_ITA_Zona Industriale Be","No Data Found"
"06/01/2022 10:16:36",AAOI30040,10-1296016,686387,"Saipem SpA","686387_ITA_Zona Industriale Be","No Data Found"
"06/01/2022 10:16:36",AAOI30068,10-1296016,686387,"Saipem SpA","686387_ITA_Zona Industriale Be","No Data Found"
"06/06/2022 08:27:52",ASHJ30131,,686387,"Saipem SpA",686387_ARE_Sharjah_007,"No Data Found"
"06/01/2022 10:16:36",KAOI30012,10-1296016,686387,"Saipem SpA","686387_ITA_Zona Industriale Be","No Data Found"
"06/06/2022 06:41:19",KLME30361,,9594,"GlaxoSmithKline Services Unlimited","No Data Found","No Data Found"
"06/01/2022 10:16:36",AAOI30083,10-1296016,686387,"Saipem SpA","686387_ITA_Zona Industriale Be","No Data Found"
"06/01/2022 10:16:36",AAOI30021,10-1296016,686387,"Saipem SpA","686387_ITA_Zona Industriale Be","No Data Found"
"06/01/2022 10:16:36",KAOI30020,10-1296016,686387,"Saipem SpA","686387_ITA_Zona Industriale Be","No Data Found"
"06/06/2022 06:41:19",KLME30347,,9594,"GlaxoSmithKline Services Unlimited","No Data Found","No Data Found"
"06/06/2022 06:41:19",KLME30339,,9594,"GlaxoSmithKline Services Unlimited","No Data Found","No Data Found"
"06/06/2022 06:41:19",KLME30343,,9594,"GlaxoSmithKline Services Unlimited","No Data Found","No Data Found"
"06/01/2022 10:16:36",KAOI30007,10-1296016,686387,"Saipem SpA","686387_ITA_Zona Industriale Be","No Data Found"
